,STATE,CountyNo,BelowUni,AboveUni
2365,SD,109,45.52980041503906,54.47019958496094
2366,IL,33,42.77465057373047,57.22534942626953
2367,MS,101,46.74698829650879,53.25301170349121
2368,MI,57,48.26609134674072,51.73390769958496
2369,MN,143,46.79289150238037,53.20711135864258
2370,IL,125,51.01686096191406,48.983137130737305
2371,OK,141,57.01948356628418,42.98051643371582
2372,AR,71,61.61517906188965,38.384822845458984
2373,TN,71,59.15235137939453,40.8476505279541
2374,KY,83,53.43904972076416,46.56095314025879
2375,GA,27,49.900381088256836,50.0996208190918
2376,MS,133,57.34177207946777,42.65822792053223
2377,OR,25,44.08461284637451,55.915388107299805
2378,IN,83,47.896148681640625,52.10384750366211
2379,GA,209,54.76861763000488,45.231380462646484
2380,LA,91,61.26624298095703,38.73375701904297
2381,WI,75,49.37811851501465,50.62188148498535
2382,TX,109,66.94915008544922,33.050846099853516
2383,OH,143,51.122201919555664,48.87779998779297
2384,TX,69,58.88912773132324,41.11087417602539
2385,KY,89,47.31212520599365,52.68787384033203
2386,SD,55,49.040674686431885,50.95932388305664
2387,TN,171,51.925068855285645,48.07493019104004
2388,IA,177,48.06232452392578,51.93767547607422
2389,GA,313,59.30386161804199,40.696136474609375
2390,NV,17,55.2559928894043,44.7440071105957
2391,TX,47,59.103139877319336,40.8968620300293
2392,KS,77,48.68490409851074,51.31509780883789
2393,IN,135,53.31782627105713,46.68217468261719
2394,ID,75,50.86328315734863,49.13671875
2395,IN,65,53.523587226867676,46.47641181945801
2396,OK,5,56.124032974243164,43.87596893310547
2397,AR,1,57.022653579711914,42.97734451293945
2398,MO,139,58.04299354553223,41.95700454711914
2399,IA,197,45.760783195495605,54.23921585083008
2400,WI,115,51.8150691986084,48.1849308013916
2401,TN,15,61.76042079925537,38.239580154418945
2402,MS,107,53.94341278076172,46.05658721923828
2403,MS,95,55.23867225646973,44.761329650878906
2404,KY,187,61.89275550842285,38.10724639892578
2405,NC,123,53.09925079345703,46.90074920654297
2406,KS,129,46.74329471588135,53.256704330444336
2407,NY,73,52.86235046386719,47.13764953613281
2408,WV,29,50.4831485748291,49.5168514251709
2409,GA,283,64.64222717285156,35.35777282714844
2410,SC,29,56.61103343963623,43.38896369934082
2411,UT,47,49.63385009765625,50.36614990234375
2412,TX,197,48.90587043762207,51.09413146972656
2413,MN,105,53.55570030212402,46.44429969787598
2414,MI,143,46.55552101135254,53.44447898864746
2415,PR,1,63.189401626586914,36.81060028076172
2416,TN,117,52.72711658477783,47.27288246154785
2417,WV,77,62.495506286621094,37.50449180603027
2418,AL,71,55.622337341308594,44.377662658691406
2419,KY,9,59.44193077087402,40.55806922912598
2420,VA,36,58.28299522399902,41.71700477600098
2421,VA,57,53.03184700012207,46.96815299987793
2422,ND,23,37.67329692840576,62.32670021057129
2423,IL,121,44.749505043029785,55.250497817993164
2424,WI,119,54.4349422454834,45.5650577545166
2425,NC,65,54.87169647216797,45.12830352783203
2426,WV,95,56.229634284973145,43.770362854003906
2427,LA,113,61.45794105529785,38.54205894470215
2428,WV,97,64.3541374206543,35.6458625793457
2429,TX,249,57.05274772644043,42.9472541809082
2430,OH,141,55.55351543426514,44.44648361206055
2431,OH,13,52.840145111083984,47.159854888916016
2432,PA,65,60.5151309967041,39.484867095947266
2433,SD,61,42.73544788360596,57.26455307006836
2434,SD,31,49.66858196258545,50.331417083740234
2435,GA,109,61.81052589416504,38.18947410583496
2436,NC,151,51.440778732299805,48.55922317504883
2437,KY,107,52.18471431732178,47.81528663635254
2438,TX,415,52.78273391723633,47.217267990112305
2439,AR,89,48.52883052825928,51.47117042541504
2440,AZ,17,45.35999298095703,54.640005111694336
2441,MS,159,53.53599548339844,46.46400451660156
2442,SD,137,53.96341419219971,46.03658485412598
2443,WA,27,45.59091567993164,54.409080505371094
2444,PR,54,57.48882484436035,42.51117706298828
2445,VA,83,54.11831283569336,45.88168716430664
2446,TX,413,48.959415435791016,51.040584564208984
2447,TN,59,58.18392467498779,41.81607437133789
2448,KY,25,61.13124465942383,38.86875343322754
2449,KY,125,56.001142501831055,43.998857498168945
2450,OK,37,51.46914482116699,48.530853271484375
2451,WV,89,57.17305946350098,42.82694053649902
2452,IL,87,50.58463478088379,49.41536521911621
2453,AR,57,54.52709102630615,45.47290802001953
2454,VA,77,53.65283203125,46.347164154052734
2455,MI,149,49.63102436065674,50.36897659301758
2456,MS,113,52.86371421813965,47.13628578186035
2457,AL,29,56.1871337890625,43.8128662109375
2458,NC,193,50.04669189453125,49.95330810546875
2459,OH,65,58.87961769104004,41.12038040161133
2460,NC,91,50.35277271270752,49.6472282409668
2461,LA,47,61.177940368652344,38.82205867767334
2462,MI,63,51.61990737915039,48.38009071350098
2463,TX,361,48.42465782165527,51.57534217834473
2464,IN,123,55.576754570007324,44.42324638366699
2465,PR,87,63.70399475097656,36.296003341674805
2466,MN,95,47.05587100982666,52.94412899017334
2467,IL,17,57.24030685424805,42.75969314575195
2468,AL,13,60.137481689453125,39.862518310546875
2469,TX,401,49.58010292053223,50.41989803314209
2470,IA,151,46.97321319580078,53.02678680419922
2471,MT,55,39.89321184158325,60.10678958892822
2472,TN,23,57.068156242370605,42.93184471130371
2473,TX,175,42.91558074951172,57.0844202041626
2474,MS,79,56.027793884277344,43.972206115722656
2475,TX,437,59.930599212646484,40.06940174102783
2476,MO,109,54.37740898132324,45.62259101867676
2477,OH,125,55.175336837768555,44.824663162231445
2478,AR,25,56.60804462432861,43.39195537567139
2479,IA,39,54.80499267578125,45.19500732421875
2480,OH,21,54.71585941314697,45.284138679504395
2481,GA,129,56.74321174621582,43.25678730010986
2482,TX,255,60.550283432006836,39.44971561431885
2483,PA,9,60.92188739776611,39.078110694885254
2484,TX,409,51.35996055603027,48.64004039764404
2485,AR,101,51.56527900695801,48.43472099304199
2486,AL,79,58.89064598083496,41.10935306549072
2487,NC,27,51.782907485961914,48.217092514038086
2488,AR,141,56.502203941345215,43.49779415130615
2489,OH,87,56.4497013092041,43.5502986907959
2490,NC,33,51.60625648498535,48.3937463760376
2491,MO,63,56.258551597595215,43.7414493560791
2492,LA,109,58.253334045410156,41.74666881561279
2493,SC,27,56.241031646728516,43.75896739959717
2494,UT,15,35.70078754425049,64.2992115020752
2495,NE,87,37.69659996032715,62.30340099334717
2496,TX,467,47.70034980773926,52.29965114593506
2497,MI,113,50.46507263183594,49.53492832183838
2498,OK,49,57.3497838973999,42.650214195251465
2499,MD,39,53.54289436340332,46.457106590270996
2500,GA,83,55.141191482543945,44.85880756378174
2501,PR,55,66.48701858520508,33.51297950744629
2502,MO,125,55.44866752624512,44.5513334274292
2503,MS,85,51.68981075286865,48.31018829345703
2504,MN,155,44.315834522247314,55.68416690826416
2505,GA,11,58.49874496459961,41.501254081726074
2506,KY,7,50.54318809509277,49.45681190490723
2507,TX,429,53.18010139465332,46.819899559020996
2508,WV,41,60.72270393371582,39.27729797363281
2509,MO,103,58.17621994018555,41.82377815246582
2510,WV,83,63.47609519958496,36.52390480041504
2511,FL,121,58.68826675415039,41.31173324584961
2512,NC,145,47.77628421783447,52.223716735839844
2513,OK,79,55.680569648742676,44.31942939758301
2514,GA,75,52.086469650268555,47.913527488708496
2515,IL,13,48.044851779937744,51.95514678955078
2516,ID,77,55.3696231842041,44.630374908447266
2517,IN,165,50.84745788574219,49.152541160583496
2518,MO,81,56.48736763000488,43.512630462646484
2519,KY,119,57.51027870178223,42.48972129821777
2520,IA,133,46.72274446487427,53.27725696563721
2521,TX,153,54.48056983947754,45.51943016052246
2522,LA,83,60.23468208312988,39.765318870544434
2523,TX,387,50.523502349853516,49.47649669647217
2524,TX,323,62.54004669189453,37.45995330810547
2525,KY,29,52.69753551483154,47.30246543884277
2526,TX,219,52.59496307373047,47.40503692626953
2527,LA,59,63.68698310852051,36.313015937805176
2528,KY,173,56.223825454711914,43.77617263793945
2529,MO,83,54.272708892822266,45.72729015350342
2530,IA,171,49.77797222137451,50.222028732299805
2531,AL,39,51.9115514755249,48.08844757080078
2532,WI,53,52.30526828765869,47.694732666015625
2533,ND,41,45.783132553100586,54.21686840057373
2534,OH,145,56.783586502075195,43.21641540527344
2535,AL,65,56.5499324798584,43.45006561279297
2536,AR,93,56.71536636352539,43.28463363647461
2537,NM,57,50.35234546661377,49.64765453338623
2538,NE,133,54.46808433532715,45.531914710998535
2539,MT,25,43.09644794464111,56.90355396270752
2540,TX,225,55.16810989379883,44.83188819885254
2541,TX,365,47.13059997558594,52.86940002441406
2542,IL,149,51.41414260864258,48.585859298706055
2543,PR,39,60.9772891998291,39.022711753845215
2544,MS,147,64.18897819519043,35.811020851135254
2545,IL,183,51.650513648986816,48.349488258361816
2546,KY,143,52.44776439666748,47.55223274230957
2547,OH,1,61.24439811706543,38.75560188293457
2548,OK,61,54.54337787628174,45.45662307739258
2549,NC,107,50.898447036743164,49.10155391693115
2550,VA,135,56.3373908996582,43.66260623931885
2551,KY,115,58.08061599731445,41.91938304901123
2552,WV,63,63.98665142059326,36.013349533081055
2553,NC,165,52.70635795593262,47.293639183044434
2554,AR,107,49.63149070739746,50.36850833892822
2555,TN,131,61.196054458618164,38.80394744873047
2556,OK,67,57.28788757324219,42.71210956573486
2557,IN,125,57.09378242492676,42.90621757507324
2558,KY,207,54.98087501525879,45.01912593841553
2559,KY,11,63.91168022155762,36.0883207321167
2560,GA,253,53.186851501464844,46.81315040588379
2561,MI,69,48.17138671875,51.828614234924316
2562,MO,179,58.00597953796387,41.99402141571045
2563,AZ,27,52.072370529174805,47.92762851715088
2564,NM,45,42.9665584564209,57.033440589904785
2565,AL,43,50.01205062866211,49.98794651031494
2566,IN,113,56.07333183288574,43.926669120788574
2567,LA,25,64.2762680053711,35.72373390197754
2568,OH,37,56.37215995788574,43.627840995788574
2569,IL,75,51.31943893432617,48.68056392669678
2570,TX,233,47.524184226989746,52.47581481933594
2571,TX,239,51.706777572631836,48.29322147369385
2572,CA,15,51.97308540344238,48.026915550231934
2573,NM,37,55.07053756713867,44.92945957183838
2574,CA,25,55.33086013793945,44.66914081573486
2575,OK,77,49.363831520080566,50.63616943359375
2576,TX,375,55.30464553833008,44.695356369018555
2577,MO,173,56.633907318115234,43.366092681884766
2578,IN,15,53.011109352111816,46.988890647888184
2579,IL,25,50.53786659240723,49.462135314941406
2580,TN,123,55.463351249694824,44.53664779663086
2581,AR,59,50.98404788970947,49.01595401763916
2582,NC,185,54.51913070678711,45.48086738586426
2583,OH,33,55.74200248718262,44.25799751281738
2584,LA,45,60.39139366149902,39.60860633850098
2585,MS,143,56.04775428771973,43.95224666595459
2586,KY,69,59.216636657714844,40.783363342285156
2587,TX,13,60.710060119628906,39.289939880371094
2588,KY,123,52.516845703125,47.483155250549316
2589,IL,61,53.68044853210449,46.319549560546875
2590,AR,113,50.955915451049805,49.044087409973145
2591,TX,379,54.64986610412598,45.35013484954834
2592,MN,115,49.944186210632324,50.05581283569336
2593,GA,91,55.63740062713623,44.36259841918945
2594,GA,131,57.238718032836914,42.7612829208374
2595,PA,105,57.23944568634033,42.76055335998535
2596,AL,121,51.652679443359375,48.34732246398926
2597,LA,77,57.6948356628418,42.3051643371582
2598,OK,115,49.262362480163574,50.73763561248779
2599,TX,483,50.75563049316406,49.244370460510254
2600,AR,117,53.10333251953125,46.89666938781738
2601,MI,131,51.49812841415405,48.501872062683105
2602,OH,47,61.24489974975586,38.75510215759277
2603,WV,19,59.21744728088379,40.78255271911621
2604,NC,157,50.6108283996582,49.38916778564453
2605,IN,139,58.08424472808838,41.915754318237305
2606,CA,39,51.374603271484375,48.62539768218994
2607,VA,143,53.14985942840576,46.85014057159424
2608,WI,41,49.25926113128662,50.740739822387695
2609,LA,1,61.69705390930176,38.302945137023926
2610,MS,7,52.40500068664551,47.594998359680176
2611,TN,33,57.07600021362305,42.92399978637695
2612,PA,67,65.59852409362793,34.401474952697754
2613,GA,299,59.11903381347656,40.88096809387207
2614,MO,211,62.1734094619751,37.8265905380249
2615,OK,15,56.72793674468994,43.27206325531006
2616,TX,407,57.042354583740234,42.95764350891113
2617,MO,35,62.939297676086426,37.06070327758789
2618,VA,185,53.62217903137207,46.377821922302246
2619,MI,13,50.79825687408447,49.201741218566895
2620,MS,131,50.511030197143555,49.488969802856445
2621,OK,95,54.75571632385254,45.244282722473145
2622,IA,47,57.12198829650879,42.87801265716553
2623,CO,11,60.981733322143555,39.01826572418213
2624,KY,223,61.19203186035156,38.80797004699707
2625,OK,33,58.879438400268555,41.12055969238281
2626,VA,89,54.367897033691406,45.63210105895996
2627,AK,185,52.31937885284424,47.68061923980713
2628,TX,331,55.7218074798584,44.27818965911865
2629,LA,97,62.586185455322266,37.4138126373291
2630,NC,117,51.635101318359375,48.364898681640625
2631,KY,121,63.148855209350586,36.851144790649414
2632,NC,131,57.59679412841797,42.40320301055908
2633,IN,73,55.16725254058838,44.83274555206299
2634,VA,580,54.963741302490234,45.03625965118408
2635,TX,179,52.41190528869629,47.58809471130371
2636,GA,309,65.99672889709473,34.00327110290527
2637,AR,147,60.771074295043945,39.22892665863037
2638,TX,369,56.12785720825195,43.87214374542236
2639,OH,171,50.8984375,49.1015625
2640,GA,303,62.378387451171875,37.62161350250244
2641,OH,59,56.786641120910645,43.21335697174072
2642,LA,65,57.502328872680664,42.49767017364502
2643,TX,353,51.92751121520996,48.07249164581299
2644,SD,71,53.79061508178711,46.20938682556152
2645,MN,71,43.09493017196655,56.905070304870605
2646,AR,97,50.719905853271484,49.28009510040283
2647,MN,129,45.95761489868164,54.04238796234131
2648,AL,59,60.348344802856445,39.65165328979492
2649,MO,9,57.131439208984375,42.86855983734131
2650,CA,31,52.285505294799805,47.71449375152588
2651,AK,188,62.38531970977783,37.61467933654785
2652,MO,25,54.426706314086914,45.5732946395874
2653,VA,169,54.15007781982422,45.849924087524414
2654,GA,189,56.036935806274414,43.96306324005127
2655,IA,143,48.13503170013428,51.864967346191406
2656,MI,133,53.111881256103516,46.888118743896484
2657,MI,23,52.01541996002197,47.98457908630371
2658,MO,163,64.2885513305664,35.71144771575928
2659,TX,289,57.13017463684082,42.86982440948486
2660,MO,105,57.48151779174805,42.51848125457764
2661,WI,57,50.49828815460205,49.50171184539795
2662,LA,99,61.73761558532715,38.26238441467285
2663,LA,119,56.7418212890625,43.25817584991455
2664,KY,175,63.60778617858887,36.3922119140625
2665,IN,1,57.11268424987793,42.887314796447754
2666,PA,57,61.34533500671387,38.65466499328613
2667,OR,45,49.07120704650879,50.92879390716553
2668,TX,3,56.69773483276367,43.30226516723633
2669,OH,7,56.68292999267578,43.31707000732422
2670,KY,57,60.99610710144043,39.00389385223389
2671,NE,37,57.53424644470215,42.46575355529785
2672,MO,65,55.227128982543945,44.77287197113037
2673,MS,61,54.31072521209717,45.689273834228516
2674,VA,141,54.27726364135742,45.72273540496826
2675,FL,23,51.447017669677734,48.5529842376709
2676,TX,487,54.678794860839844,45.321205139160156
2677,SC,61,57.92728805541992,42.072712898254395
2678,MO,149,59.66386413574219,40.336134910583496
2679,OH,31,58.255598068237305,41.74440097808838
2680,VA,173,54.09587287902832,45.90412425994873
2681,ND,51,49.39271354675293,50.60728740692139
2682,CA,11,55.65920829772949,44.34079170227051
2683,TX,107,56.567007064819336,43.4329948425293
2684,MO,199,60.89785194396973,39.10214614868164
2685,ND,83,54.349952697753906,45.65004825592041
2686,TX,127,62.77089881896973,37.229103088378906
2687,VA,25,59.36587905883789,40.634121894836426
2688,OH,79,58.81297302246094,41.187026023864746
2689,AZ,9,45.03718376159668,54.96281337738037
2690,MI,151,52.229451179504395,47.77054786682129
2691,IN,55,52.21308708190918,47.78691482543945
2692,VA,195,55.240182876586914,44.7598180770874
2693,TX,55,58.066383361816406,41.93361473083496
2694,MO,13,59.11715221405029,40.88284873962402
2695,ID,53,52.34945106506348,47.650550842285156
2696,TX,311,56.739129066467285,43.26086902618408
2697,IN,41,61.01579666137695,38.984206199645996
2698,MO,215,54.84280014038086,45.15719795227051
2699,TX,161,50.007198333740234,49.9928035736084
2700,WI,1,53.763108253479004,46.23689079284668
2701,IA,173,48.859628677368164,51.14037227630615
2702,VA,35,57.010671615600586,42.98932933807373
2703,OK,63,57.078128814697266,42.92187023162842
2704,MI,119,52.862545013427734,47.13745403289795
2705,TN,85,62.65540885925293,37.34458923339844
2706,OH,77,56.15865516662598,43.84134769439697
2707,NE,43,56.47517204284668,43.52482986450195
2708,OH,117,56.22910690307617,43.77089214324951
2709,MS,31,52.06264686584473,47.93735408782959
2710,UT,9,46.45669174194336,53.54330921173096
2711,AR,37,58.86927795410156,41.130722999572754
2712,MS,53,59.04743957519531,40.95255947113037
2713,NC,83,58.261207580566406,41.738792419433594
2714,GA,183,55.08642101287842,44.913580894470215
2715,IN,119,57.24642562866211,42.75357532501221
2716,OK,127,59.12325096130371,40.876747131347656
2717,MO,15,53.0084228515625,46.99157524108887
2718,TN,153,58.219865798950195,41.780134201049805
2719,MN,65,48.77204990386963,51.22795009613037
2720,AL,85,59.01044464111328,40.98955249786377
2721,SC,11,52.58687782287598,47.413124084472656
2722,AR,17,59.64863967895508,40.35135841369629
2723,MS,109,45.276556968688965,54.7234411239624
2724,IN,23,58.23149299621582,41.768507957458496
2725,OK,81,53.2688045501709,46.7311954498291
2726,GA,251,56.48762893676758,43.512372970581055
2727,LA,21,67.17356491088867,32.826436042785645
2728,NM,25,56.45821762084961,43.54178047180176
2729,GA,159,57.05226421356201,42.94773483276367
2730,VA,5,53.330345153808594,46.66965389251709
2731,NV,21,48.19018363952637,51.80981731414795
2732,NC,61,52.83258819580078,47.167412757873535
2733,KY,149,51.96384239196777,48.03615856170654
2734,OK,97,53.441728591918945,46.55827522277832
2735,AR,65,53.74129867553711,46.258700370788574
2736,IN,49,52.95776844024658,47.042232513427734
2737,OH,29,55.510905265808105,44.48909378051758
2738,CA,107,54.609575271606445,45.39042568206787
2739,MS,15,48.81554412841797,51.184457778930664
2740,MI,117,50.42515850067139,49.57484245300293
2741,KS,19,48.051408767700195,51.94859218597412
2742,NC,15,57.86343955993652,42.13656044006348
2743,KY,139,54.87435722351074,45.12564468383789
2744,TX,237,57.02237892150879,42.97761917114258
2745,KY,219,61.29269981384277,38.707298278808594
2746,MO,185,53.030086517333984,46.969913482666016
2747,PR,45,54.0389347076416,45.9610652923584
2748,KY,189,70.25236511230469,29.747633934020996
2749,GA,33,55.05850028991699,44.94149971008301
2750,ND,85,48.14340686798096,51.85659217834473
2751,TX,115,62.07705497741699,37.92294406890869
2752,ND,95,40.71969699859619,59.280301094055176
2753,MO,203,63.17763328552246,36.82236671447754
2754,CA,21,53.01965141296387,46.980347633361816
2755,MO,111,57.354987144470215,42.64501094818115
2756,AL,17,54.558074951171875,45.441925048828125
2757,NC,163,54.03592300415039,45.96407890319824
2758,OK,89,59.51746368408203,40.482537269592285
2759,AL,107,56.13096237182617,43.869038581848145
2760,KY,27,55.92558574676514,44.074416160583496
2761,AL,129,58.32436466217041,41.675636291503906
2762,AR,75,53.73226737976074,46.26772975921631
2763,IN,115,53.76222038269043,46.2377815246582
2764,SC,21,54.762826919555664,45.23717498779297
2765,OK,133,50.95759868621826,49.04240322113037
2766,FL,3,56.87125492095947,43.128746032714844
2767,MI,79,52.18000602722168,47.81999492645264
2768,OK,35,52.22531223297119,47.774688720703125
2769,KY,193,53.870758056640625,46.129241943359375
2770,FL,93,59.00688362121582,40.99311542510986
2771,VA,139,62.772050857543945,37.22795009613037
2772,SC,89,60.481597900390625,39.51840114593506
2773,TN,39,58.51642036437988,41.48358154296875
2774,OH,15,57.23435592651367,42.765642166137695
2775,TX,373,55.5043830871582,44.495615005493164
2776,MO,7,56.61756229400635,43.38243579864502
2777,KY,155,60.51097106933594,39.489027976989746
2778,MI,51,51.56869888305664,48.43130111694336
2779,AR,81,53.6774787902832,46.3225212097168
2780,KY,39,58.866323471069336,41.133676528930664
2781,IA,185,54.63965129852295,45.36034965515137
2782,TX,457,60.36637496948242,39.63362693786621
2783,TX,341,61.687211990356445,38.31278705596924
2784,KY,91,57.091959953308105,42.90804195404053
2785,LA,31,59.87148666381836,40.12851428985596
2786,NC,3,56.53839111328125,43.46161079406738
2787,IL,191,47.450130462646484,52.5498685836792
2788,OH,131,60.09849739074707,39.90150260925293
2789,NC,103,53.44321632385254,46.55678176879883
2790,WI,77,51.0999059677124,48.900094985961914
2791,KY,191,57.78416442871094,42.21583557128906
2792,MS,65,53.52306842803955,46.47693157196045
2793,OK,111,48.93301010131836,51.06698799133301
2794,MS,157,66.05803680419922,33.941962242126465
2795,MS,39,51.78052997589111,48.21947193145752
2796,MO,177,58.364566802978516,41.635433197021484
2797,TX,343,52.08992099761963,47.91008186340332
2798,FL,75,55.198166847229004,44.80183124542236
2799,CA,47,55.73807907104492,44.26192092895508
2800,MO,123,54.48316669464111,45.5168342590332
2801,WV,7,65.33513832092285,34.66486167907715
2802,GA,171,52.915452003479004,47.08454990386963
2803,AR,73,63.51657485961914,36.48342704772949
2804,GA,87,53.65523719787598,46.34476566314697
2805,GA,267,62.28533172607422,37.714667320251465
2806,NC,155,55.5512580871582,44.44874382019043
2807,MS,117,49.92352867126465,50.07646942138672
2808,TX,461,59.86365509033203,40.136343002319336
2809,TX,419,56.54262351989746,43.457374572753906
2810,AR,41,64.99611473083496,35.00388431549072
2811,MS,145,54.90698051452637,45.093017578125
2812,IN,45,55.60933589935303,44.39066505432129
2813,MO,187,52.366732597351074,47.63326930999756
2814,AL,49,54.70128059387207,45.29871940612793
2815,TX,287,53.5871639251709,46.4128360748291
2816,TX,405,59.80519485473633,40.19480514526367
2817,IL,101,51.598408699035645,48.401588439941406
2818,KY,31,62.95758819580078,37.0424108505249
2819,MN,153,50.69595241546631,49.30404472351074
2820,KY,195,61.493438720703125,38.506561279296875
2821,LA,87,51.54347229003906,48.45652770996094
2822,WV,1,63.28442573547363,36.71557331085205
2823,VA,37,54.25366973876953,45.746331214904785
2824,GA,181,59.05511665344238,40.944881439208984
2825,MS,139,56.45813179016113,43.541869163513184
2826,MS,57,53.275718688964844,46.724281311035156
2827,MS,93,56.08381462097168,43.91618633270264
2828,TN,99,59.69304847717285,40.306952476501465
2829,MO,69,61.18547821044922,38.81452178955078
2830,NV,19,46.04734230041504,53.95265865325928
2831,OH,73,55.50891971588135,44.49108123779297
2832,WV,31,66.31903076171875,33.680970191955566
2833,MO,137,58.249592781066895,41.75040531158447
2834,AL,35,61.78336524963379,38.21663188934326
2835,TX,313,57.68098258972168,42.31901741027832
2836,AR,11,59.465566635131836,40.53443241119385
2837,KY,201,54.37788009643555,45.62211990356445
2838,FL,79,57.12310791015625,42.876891136169434
2839,MO,57,55.56774616241455,44.432254791259766
2840,ID,67,53.31900978088379,46.680992126464844
2841,WA,1,62.7818489074707,37.21815013885498
2842,KY,43,60.066293716430664,39.933706283569336
2843,KY,81,59.748623847961426,40.25137805938721
2844,OH,71,59.3838005065918,40.6161994934082
2845,AR,121,51.40488052368164,48.595123291015625
2846,AR,61,53.99794673919678,46.00205421447754
2847,AL,25,58.94749641418457,41.052504539489746
2848,OK,135,57.56807327270508,42.43192768096924
2849,IL,127,46.9395866394043,53.0604133605957
2850,IN,103,55.355345726013184,44.644652366638184
2851,MO,39,53.59664440155029,46.40335750579834
2852,SD,121,54.79975891113281,45.20024108886719
2853,UT,13,49.17056655883789,50.82943344116211
2854,GA,99,57.49703025817871,42.50296878814697
2855,SC,23,57.05592346191406,42.94407558441162
2856,IN,9,56.309184074401855,43.69081497192383
2857,GA,71,63.70412635803223,36.29587268829346
2858,GA,81,57.10771179199219,42.892287254333496
2859,TN,177,62.82215690612793,37.1778450012207
2860,TX,455,53.17622756958008,46.823771476745605
2861,MS,99,51.666574478149414,48.33342170715332
2862,KY,55,60.62904930114746,39.370948791503906
2863,AR,21,57.9047966003418,42.09520244598389
2864,AL,21,61.53616523742676,38.46383476257324
2865,GA,259,63.154794692993164,36.8452033996582
2866,GA,293,54.508331298828125,45.49166965484619
2867,WV,75,62.566179275512695,37.43382167816162
2868,FL,77,65.45182037353516,34.54817867279053
2869,TN,77,60.662293434143066,39.33770751953125
2870,FL,107,59.64972114562988,40.35027885437012
2871,AL,99,62.57572555541992,37.42427349090576
2872,OK,23,56.695186614990234,43.3048152923584
2873,MI,85,54.96725082397461,45.03275108337402
2874,TN,137,60.22314262390137,39.776854515075684
2875,AL,23,53.427616119384766,46.57238292694092
2876,TX,269,72.97297477722168,27.027027130126953
2877,OK,105,51.76125144958496,48.23874855041504
2878,LA,49,59.8560905456543,40.1439094543457
2879,SC,87,55.843688011169434,44.15631103515625
2880,MI,157,52.987314224243164,47.012685775756836
2881,AR,103,54.35563373565674,45.64436721801758
2882,WI,19,57.11055564880371,42.889442443847656
2883,KY,171,62.30324363708496,37.696757316589355
2884,GA,197,57.416107177734375,42.58389186859131
2885,AL,127,53.340803146362305,46.659199714660645
2886,AR,133,60.70823097229004,39.29176902770996
2887,AZ,15,47.928518295288086,52.071481704711914
2888,VA,21,54.28859615325928,45.71140384674072
2889,TN,83,62.76907157897949,37.230929374694824
2890,TX,227,54.56674385070801,45.43325424194336
2891,OK,85,57.38628005981445,42.61372089385986
2892,TN,61,64.38036918640137,35.619632720947266
2893,NC,169,55.48069190979004,44.51930809020996
2894,GA,229,59.1659631729126,40.83403778076172
2895,KY,75,58.12414360046387,41.875855445861816
2896,AL,93,53.39249801635742,46.60750389099121
2897,AR,149,61.22547149658203,38.774529457092285
2898,KY,231,65.38067817687988,34.61932373046875
2899,LA,29,59.483938217163086,40.51605987548828
2900,IL,47,42.131980895996094,57.868019104003906
2901,TX,241,59.85623264312744,40.14376640319824
2902,TX,103,59.76890754699707,40.23109149932861
2903,VA,183,60.236459732055664,39.763543128967285
2904,NC,75,52.280473709106445,47.71952819824219
2905,NM,11,45.58979797363281,54.41020202636719
2906,AL,133,60.26528739929199,39.73471450805664
2907,AL,9,52.275583267211914,47.7244176864624
2908,AK,290,54.09064292907715,45.909358978271484
2909,SD,95,57.534244537353516,42.465752601623535
2910,TX,247,66.69024085998535,33.30975914001465
2911,LA,37,62.12354850769043,37.8764533996582
2912,OH,19,59.790138244628906,40.209861755371094
2913,LA,41,65.17690849304199,34.82309055328369
2914,PA,87,65.17196750640869,34.82803249359131
2915,NE,105,48.771267890930176,51.22873401641846
2916,IN,143,61.396278381347656,38.60372066497803
2917,TX,95,61.32272911071777,38.67727184295654
2918,GA,19,61.034847259521484,38.965152740478516
2919,AR,49,52.35019016265869,47.649810791015625
2920,OK,91,54.244924545288086,45.755075454711914
2921,LA,81,66.59782981872559,33.40216827392578
2922,LA,85,61.938720703125,38.061279296875
2923,KY,169,61.14048767089844,38.859511375427246
2924,GA,235,56.09380340576172,43.90619468688965
2925,AL,61,54.31292915344238,45.687071800231934
2926,KY,177,59.07543754577637,40.92456340789795
2927,TN,109,61.150567054748535,38.84943199157715
2928,NM,29,64.70930480957031,35.290693283081055
2929,MS,129,58.69683265686035,41.30316734313965
2930,MO,67,59.46170425415039,40.53829288482666
2931,OH,127,59.89035224914551,40.10964584350586
2932,PR,147,74.70823669433594,25.29176425933838
2933,MO,23,54.931257247924805,45.06874179840088
2934,KY,183,58.27175331115723,41.728243827819824
2935,IN,17,55.549129486083984,44.45086860656738
2936,TN,27,67.15853881835938,32.841461181640625
2937,WV,87,62.75238609313965,37.24761390686035
2938,SC,67,64.03414726257324,35.96585273742676
2939,TN,13,59.66439247131348,40.33560848236084
2940,SC,33,59.83505439758301,40.16494560241699
2941,GA,93,61.55398750305176,38.44601345062256
2942,FL,63,56.10426712036133,43.89573287963867
2943,AL,19,56.32868576049805,43.67131519317627
2944,OH,101,54.89169120788574,45.10830593109131
2945,IN,117,60.45131492614746,39.54868507385254
2946,IL,157,53.86369514465332,46.13630676269531
