,CountyNo,STATE,HHI,FractionOfForeigners,MedianIncome,PovertyRate,Movers,Gini,"Percent of adults with less than a high school diploma, 2016-20","Percent of adults with a high school diploma only, 2016-20","Percent of adults completing some college or associate's degree, 2016-20",Percent of adults with a bachelor's degree or higher 2016-20,BelowUni,AboveUni,Rural_Urbanization,PopulationDevelopment
923,73,KS,0.8417385226687578,0.008833021912688976,27431.0,0.12349244097163241,4.199999999999999,0.4675,7.776761054992676,36.9853630065918,35.13266372680664,20.105215072631836,44.76212406158447,55.23787879943848,6.0,-707
924,75,KS,0.5030079940353648,0.25652387986213687,35179.0,0.10438207779419005,1.4000000000000001,0.3722,23.06756019592285,37.979305267333984,20.3895320892334,18.563602447509766,61.046865463256836,38.953134536743164,10.0,-151
925,77,KS,0.4971578775477884,0.020045385779122543,28037.0,0.14901664145234494,5.8,0.4271,9.337190628051758,39.347713470458984,34.928985595703125,16.386112213134766,48.68490409851074,51.31509780883789,7.0,-598
926,79,KS,0.5165087448497265,0.039469248919805106,30840.0,0.09729415009346368,7.7,0.4075,9.006306648254395,23.03179931640625,35.9326057434082,32.0292854309082,32.038105964660645,67.9618911743164,2.0,-255
927,81,KS,0.44833848285555306,0.28040430388001303,30232.0,0.14020215194000651,6.8999999999999995,0.4943,27.54821014404297,22.471467971801758,32.467533111572266,17.51279067993164,50.01967811584473,49.980323791503906,10.0,-288
928,83,KS,0.7865672094160459,0.03501945525291829,31335.0,0.10950528071150639,4.9,0.3691,11.027190208435059,19.71299171447754,36.78247833251953,32.47734069824219,30.740181922912598,69.25981903076172,10.0,-122
929,85,KS,0.815410195296463,0.014834273352391254,31510.0,0.10291277138221433,6.4,0.3973,4.96726131439209,41.318580627441406,33.619327545166016,20.094829559326172,46.285841941833496,53.71415710449219,2.0,-291
930,87,KS,0.8062566453821717,0.0064886314886314885,36641.0,0.06552981552981553,4.8,0.393,6.090343952178955,38.92426300048828,30.459211349487305,24.526182174682617,45.014606952667236,54.98539352416992,2.0,-83
931,89,KS,0.813250725931937,0.01625722543352601,23629.0,0.1578757225433526,3.8000000000000003,0.4895,6.073249816894531,38.34028625488281,35.69772720336914,19.888734817504883,44.413536071777344,55.58646202087402,12.0,-198
932,91,KS,0.5742808322392549,0.09963593203816667,45092.0,0.05272939351151642,6.5,0.4418,3.8778624534606934,13.955464363098145,26.048931121826172,56.117740631103516,17.833326816558838,82.16667175292969,1.0,58222
933,93,KS,0.5433201470134389,0.1296630565583634,28801.0,0.19494584837545126,6.8,0.4035,22.032373428344727,35.25179672241211,26.03417205810547,16.68165397644043,57.284170150756836,42.7158260345459,8.0,-139
934,95,KS,0.9035593102308674,0.012580414581844175,30592.0,0.06461758398856327,5.3999999999999995,0.445,6.670590400695801,32.58779525756836,37.002159118652344,23.73945426940918,39.25838565826416,60.74161338806152,2.0,-706
935,97,KS,0.6971438174333473,0.01731244847485573,26978.0,0.05935696619950536,4.4,0.3838,11.125,30.5,34.4375,23.9375,41.625,58.375,10.0,-78
936,99,KS,0.690346930088494,0.008852727458806673,26760.0,0.16016784361887218,5.199999999999999,0.4223,10.386860847473145,30.437955856323242,37.54744338989258,21.627737045288086,40.82481670379639,59.175180435180664,8.0,-1989
937,101,KS,0.6529754715535889,0.045422781271837874,31344.0,0.13137665967854648,3.8,0.4626,4.112149715423584,33.644859313964844,39.43925094604492,22.80373764038086,37.75700902938843,62.24298858642578,12.0,-215
938,103,KS,0.4013285095392976,0.029411012178896734,33885.0,0.07385375089550711,14.3,0.4061,7.039783000946045,28.48101234436035,30.951175689697266,33.52803039550781,35.5207953453064,64.47920608520508,1.0,5531
939,105,KS,0.9441593244734265,0.0016784155756965425,28266.0,0.11379657603222558,6.0,0.4078,5.723746299743652,27.15231704711914,41.34342575073242,25.78050994873047,32.87606334686279,67.12393569946289,10.0,-279
940,107,KS,0.660880889057102,0.008415737428992216,27054.0,0.15442878182200714,5.300000000000001,0.4737,8.883432388305664,39.924888610839844,33.800376892089844,17.39130401611328,48.80832099914551,51.191680908203125,1.0,47
941,109,KS,0.6829999138623986,0.022567517573066964,26239.0,0.11727709951905291,6.6,0.4538,8.963001251220703,28.45231819152832,44.18968200683594,18.394996643066406,37.41531944274902,62.584678649902344,12.0,38
942,111,KS,0.5669943943099827,0.11169602483633664,26671.0,0.1712897347641223,8.500000000000002,0.4574,11.97851276397705,31.3369140625,29.830814361572266,26.853757858276367,43.31542682647705,56.68457221984863,5.0,-495
943,113,KS,0.8215408714994545,0.021854567785283385,30603.0,0.08442004118050789,6.800000000000001,0.4173,8.574655532836914,27.177038192749023,35.41794967651367,28.830354690551758,35.75169372558594,64.24830436706543,8.0,-638
944,115,KS,0.835559540218224,0.00908311910882605,25948.0,0.08397600685518423,4.6000000000000005,0.4042,8.88508129119873,29.176355361938477,33.74127960205078,28.197282791137695,38.06143665313721,61.93856239318848,6.0,-776
945,117,KS,0.8044844344452374,0.009441879983214435,30723.0,0.0814099874108267,4.199999999999999,0.4162,8.688596725463867,41.141761779785156,30.97801971435547,19.191621780395508,49.83035850524902,50.16964149475098,6.0,-410
946,119,KS,0.5375654110528658,0.1258296460176991,33184.0,0.09430309734513274,7.4,0.4305,17.962265014648438,22.90566062927246,38.0,21.132076263427734,40.8679256439209,59.132076263427734,10.0,-542
947,121,KS,0.7307991024311112,0.011886304909560724,37143.0,0.06958504331965344,6.3,0.4184,4.36920690536499,32.085819244384766,32.38174057006836,31.163236618041992,36.455026149749756,63.54497718811035,1.0,1450
948,123,KS,0.8387516020983202,0.010992727887705056,29908.0,0.13444951801116184,6.0,0.4185,5.739514350891113,28.94285011291504,39.24454116821289,26.07309341430664,34.68236446380615,65.31763458251953,11.0,-394
949,125,KS,0.6331811348103384,0.017209332136905526,25125.0,0.17856685040379439,6.299999999999999,0.4538,9.893329620361328,31.204504013061523,38.71263122558594,20.18953514099121,41.09783363342285,58.90216636657715,8.0,-3642
950,127,KS,0.8449441389656094,0.02646784715750233,30787.0,0.0902143522833178,5.1000000000000005,0.4276,7.501838684082031,35.54792785644531,30.497671127319336,26.45256233215332,43.049766540527344,56.950233459472656,6.0,-303
951,129,KS,0.6165994334157389,0.11143818334735071,28354.0,0.16358284272497897,2.9,0.4431,15.599343299865723,31.143951416015625,36.9458122253418,16.31089210510254,46.74329471588135,53.256704330444336,12.0,-646
952,131,KS,0.828685651561741,0.008383838383838384,29505.0,0.07909090909090909,4.7,0.4419,6.814412593841553,36.42394256591797,29.89597511291504,26.865671157836914,43.23835515975952,56.76164627075195,6.0,53
953,133,KS,0.781617547458748,0.025882200311364817,27291.0,0.1524390243902439,5.2,0.4132,8.026010513305664,32.28982925415039,39.68416213989258,20.0,40.315839767456055,59.68416213989258,9.0,-505
954,135,KS,0.7043018390788269,0.05951478392721759,30585.0,0.11902956785443518,3.2,0.4226,7.849999904632568,31.5,38.79999923706055,21.850000381469727,39.34999990463257,60.64999961853027,12.0,-357
955,137,KS,0.6955115621114214,0.0222011385199241,24459.0,0.07343453510436433,12.299999999999999,0.4926,10.01753044128418,30.328073501586914,40.1702995300293,19.48409652709961,40.345603942871094,59.654396057128906,11.0,-310
956,139,KS,0.8842263373883376,0.010453636187649223,30558.0,0.12525004839646384,6.9,0.4111,8.969465255737305,39.258453369140625,32.324607849121094,19.447473526000977,48.22791862487793,51.77208137512207,2.0,-346
957,141,KS,0.8806611151130582,0.011768167107972934,30123.0,0.14327743453957045,7.1,0.4509,5.406472206115723,33.38595199584961,40.17363739013672,21.033939361572266,38.79242420196533,61.207576751708984,12.0,-437
958,143,KS,0.7621307077243397,0.008271735304470257,31891.0,0.10190073917634636,4.1,0.4539,5.055214881896973,34.4785270690918,36.539878845214844,23.926380157470703,39.53374195098877,60.46625900268555,8.0,-387
959,145,KS,0.6229921045664296,0.0104345117582931,25654.0,0.07833670767793179,16.7,0.393,9.319497108459473,34.28457260131836,37.43763732910156,18.95829200744629,43.60406970977783,56.39592933654785,9.0,-559
960,147,KS,0.5316170219192361,0.014794627214327428,29707.0,0.1269223282071248,4.0,0.4084,6.643543243408203,34.79188919067383,35.378868103027344,23.185699462890625,41.43543243408203,58.56456756591797,11.0,-408
961,149,KS,0.7550513348102917,0.019550091774448285,36304.0,0.07990779869381483,9.100000000000001,0.402,5.41015625,29.453125,30.69661521911621,34.44010543823242,34.86328125,65.13672065734863,2.0,2779
962,151,KS,0.7884840995780009,0.021693414499169894,26836.0,0.0991698948533481,8.2,0.4548,8.308506965637207,24.826215744018555,37.37173080444336,29.493545532226562,33.13472270965576,66.86527633666992,11.0,-492
963,153,KS,0.6441286006798707,0.02658911508101371,30242.0,0.10427918570835064,9.5,0.4107,4.879356384277344,29.168901443481445,44.28954315185547,21.662199020385742,34.04825782775879,65.95174217224121,12.0,11
964,155,KS,0.437993399138205,0.02580634412901506,27535.0,0.11910235905637745,7.0,0.4354,10.068888664245605,29.23480224609375,40.73713302612305,19.959177017211914,39.303690910339355,60.69631004333496,5.0,-2513
965,157,KS,0.8484531535526769,0.012405848471422242,29635.0,0.08285334514842711,4.0,0.3949,4.104254245758057,30.856800079345703,36.848411560058594,28.190532684326172,34.96105432510376,65.03894424438477,12.0,-344
966,159,KS,0.44071442726206916,0.0481378543635353,26372.0,0.1264035575319622,8.2,0.4275,8.445018768310547,29.79170036315918,39.996768951416016,21.766510009765625,38.23671913146973,61.76327896118164,9.0,-546
967,161,KS,0.6478038285528919,0.08024226309180885,23679.0,0.21524484821626413,15.3,0.4748,3.8172199726104736,16.419893264770508,32.54738235473633,47.21550369262695,20.23711323738098,79.76288604736328,2.0,3117
968,163,KS,0.8863746936957007,0.007514216084484159,28503.0,0.05544272948822096,3.7,0.3832,11.391328811645508,28.421649932861328,35.902523040771484,24.284500122070312,39.812978744506836,60.1870231628418,10.0,-261
969,165,KS,0.911112938701209,0.008635578583765112,28207.0,0.08601036269430051,5.8999999999999995,0.3979,6.95364236831665,31.078523635864258,40.066226959228516,21.901607513427734,38.03216600418091,61.96783447265625,10.0,-271
970,167,KS,0.7553169709411509,0.012363850456284957,25595.0,0.13070356196644098,5.6000000000000005,0.421,6.955810070037842,27.53682518005371,41.9394416809082,23.567920684814453,34.49263525009155,65.50736236572266,9.0,-114
971,169,KS,0.4626565168815562,0.052401489903940404,29239.0,0.11231131150754754,7.8,0.4536,8.02089786529541,29.612083435058594,35.145233154296875,27.221786499023438,37.632981300354004,62.36701965332031,8.0,-1382
972,171,KS,0.6440658073780688,0.1108791463697518,28350.0,0.0867548132683832,8.5,0.4232,16.832298278808594,27.45341682434082,30.869565963745117,24.8447208404541,44.285715103149414,55.71428680419922,9.0,-113
973,173,KS,0.8059232758183096,0.092918204988245,31071.0,0.14360437879028826,5.0,0.4541,10.226896286010742,26.322668075561523,32.05519485473633,31.395240783691406,36.549564361572266,63.450435638427734,2.0,17677
974,175,KS,0.26833715370925526,0.43756270483579696,29024.0,0.1943013845227744,6.800000000000001,0.3958,30.11256980895996,30.62070083618164,28.056598663330078,11.210131645202637,60.7332706451416,39.266730308532715,8.0,-1524
975,177,KS,0.3796067969887211,0.041617885647386034,33261.0,0.11227855398201689,4.8,0.4346,7.691287517547607,31.29149627685547,29.680130004882812,31.337085723876953,38.982783794403076,61.017215728759766,2.0,-1059
976,179,KS,0.7662115209371909,0.030556718292172456,35785.0,0.054834658853076604,8.5,0.4878,4.3980207443237305,36.338645935058594,35.459041595458984,23.804288864135742,40.736666679382324,59.26333045959473,12.0,-35
977,181,KS,0.6329745172391317,0.03158637727192518,31116.0,0.06864302099876478,5.6,0.4841,9.8997802734375,28.183818817138672,40.13688659667969,21.779516220092773,38.08359909057617,61.91640281677246,11.0,-93
978,183,KS,0.8808696565959843,0.00793425899688297,25601.0,0.09634457353357892,5.0,0.4504,5.229734897613525,37.39260482788086,36.23459243774414,21.143070220947266,42.622339725494385,57.377662658691406,12.0,-270
979,185,KS,0.6293686645468681,0.06025342642875614,28666.0,0.1161106801137833,9.8,0.4441,7.140332221984863,27.995758056640625,36.97419738769531,27.889713287353516,35.13609027862549,64.86391067504883,10.0,-281
980,187,KS,0.5602612423150162,0.14974182444061962,31049.0,0.2157200229489386,4.4,0.4846,18.35066795349121,34.62110137939453,29.123329162597656,17.904903411865234,52.97176933288574,47.02823257446289,12.0,-229
981,189,KS,0.496841862626177,0.12310217480508823,26152.0,0.18814115716044316,3.0999999999999996,0.4181,21.727516174316406,26.71415901184082,39.121402740478516,12.436924934387207,48.44167518615723,51.55832767486572,9.0,-239
982,191,KS,0.6924526223878193,0.012628290941543954,30056.0,0.121731369924141,6.699999999999999,0.4099,7.053462505340576,34.55490493774414,34.83088302612305,23.560747146606445,41.60836744308472,58.39163017272949,2.0,-1296
983,193,KS,0.7544282371533303,0.050348884936379804,32140.0,0.07306061020659461,8.3,0.4499,6.878624439239502,22.795440673828125,45.21095657348633,25.11497688293457,29.674065113067627,70.3259334564209,11.0,-123
984,195,KS,0.9244639687553278,0.005021520803443328,32185.0,0.06456241032998565,10.7,0.4174,5.862884044647217,28.93617057800293,42.83687973022461,22.36406707763672,34.79905462265015,65.20094680786133,10.0,-198
985,197,KS,0.7765442663495838,0.011697660467906419,32231.0,0.05668866226754649,4.3,0.375,3.696702480316162,36.23188400268555,36.0428466796875,24.028566360473633,39.92858648300171,60.07141304016113,2.0,-122
986,199,KS,0.7692582627382033,0.03951774949765573,31210.0,0.11788345612860013,6.6,0.3765,5.301645278930664,31.627056121826172,33.63802719116211,29.433273315429688,36.928701400756836,63.0713005065918,12.0,33
987,201,KS,0.81010720175527,0.03766333589546503,29331.0,0.09262106072252113,4.6,0.4067,6.837606906890869,41.69904327392578,30.458431243896484,21.004920959472656,48.53665018081665,51.46335220336914,12.0,-393
988,203,KS,0.5095724715813138,0.11618037135278515,31452.0,0.08753315649867374,5.6,0.4073,11.397557258605957,27.272727966308594,37.991859436035156,23.33785629272461,38.67028522491455,61.329715728759766,12.0,-115
989,205,KS,0.6417815512939544,0.007261904761904762,26897.0,0.1375,4.7,0.4593,10.749457359313965,34.88566207885742,34.98581314086914,19.37906837463379,45.63511943817139,54.36488151550293,10.0,-884
990,207,KS,0.7238482912553882,0.0022705157314304248,27743.0,0.13071683425235162,6.8,0.4338,7.880085468292236,38.02997970581055,34.0471076965332,20.04282569885254,45.91006517410278,54.08993339538574,12.0,-171
991,209,KS,0.6581586329962265,0.2012221672804564,27558.0,0.2153700819944353,6.799999999999999,0.4286,19.703102111816406,32.571250915527344,29.40325164794922,18.322399139404297,52.27435302734375,47.725650787353516,1.0,7924
992,1,KY,0.8859211714777262,0.01947537868791893,21415.0,0.17855069404127302,7.9,0.4712,17.039640426635742,39.922096252441406,24.66967010498047,18.368593215942383,56.96173667907715,43.03826332092285,9.0,546
993,3,KY,0.9405134769881938,0.013921901528013583,23611.0,0.17593984962406015,5.4,0.4524,16.490427017211914,39.94747543334961,26.290691375732422,17.271408081054688,56.43790245056152,43.56209945678711,2.0,1359
994,5,KY,0.8954224236613612,0.011628431063235228,31561.0,0.15193581827196107,7.6000000000000005,0.4275,9.53515338897705,35.9129524230957,31.850374221801758,22.701519012451172,45.448105812072754,54.55189323425293,3.0,1326
995,7,KY,0.847282148649183,0.010950785879927854,25877.0,0.15923730997165678,4.3,0.4612,11.469278335571289,39.073909759521484,33.7132682800293,15.74354362487793,50.54318809509277,49.45681190490723,8.0,-361
996,9,KY,0.8403851939284068,0.01808034143939216,22816.0,0.2442604882395704,5.499999999999999,0.4499,16.3096981048584,43.132232666015625,24.338167190551758,16.21990203857422,59.44193077087402,40.55806922912598,5.0,2076
997,11,KY,0.8976700896982193,0.005178365937859608,24104.0,0.2363143185927996,4.699999999999999,0.5274,20.68050193786621,43.231178283691406,20.620174407958984,15.468146324157715,63.91168022155762,36.0883207321167,5.0,909
998,13,KY,0.8945835617753779,0.002111324376199616,16507.0,0.299616122840691,5.8,0.4764,26.04857635498047,42.06077575683594,22.39995765686035,9.490691184997559,68.1093521118164,31.89064884185791,8.0,-2659
999,15,KY,0.6523378562731981,0.05741066670972534,37773.0,0.06830181976716022,7.6000000000000005,0.4016,6.313877582550049,29.102237701416016,32.38908767700195,32.19479751586914,35.416115283966064,64.5838851928711,1.0,14770
1000,17,KY,0.767433769604897,0.04995448947903839,26072.0,0.1433849119237565,5.8999999999999995,0.4597,14.432467460632324,36.85162353515625,25.73247528076172,22.98343276977539,51.284090995788574,48.71590805053711,2.0,-197
1001,19,KY,0.7350837874081456,0.011764198914073947,26186.0,0.1589890545548565,7.2,0.4511,11.959437370300293,33.40506362915039,34.445655822753906,20.189842224121094,45.364500999450684,54.635498046875,2.0,-2824
1002,21,KY,0.7116841378137488,0.023246259714471567,25222.0,0.13745763292135985,11.1,0.4659,11.276849746704102,34.427207946777344,28.460620880126953,25.8353214263916,45.704057693481445,54.295942306518555,8.0,1628
1003,23,KY,0.905477104848358,0.003165327489651814,26021.0,0.1997808619430241,3.6,0.4474,12.813370704650879,47.423397064208984,27.26323127746582,12.5,60.23676776885986,39.76323127746582,1.0,-185
1004,25,KY,0.9161408565650369,0.004294917680744453,17752.0,0.32275511015668495,4.8,0.5274,22.548049926757812,38.583194732666016,22.811641693115234,16.057111740112305,61.13124465942383,38.86875343322754,12.0,-1248
